CustomerID,TotalSpent,TotalOrders,TotalQuantity,LastPurchase,FirstPurchase,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12624,641.13,2,355,2011-08-25 15:04:00,2011-06-15 12:34:00,105,2,641.13,2,2,3,7,Potential Loyal
12625,2683.82,2,1612,2011-05-12 09:54:00,2011-01-24 13:27:00,211,2,2683.82,1,2,5,8,Potential Loyal
12626,6620.48,9,3453,2011-11-16 16:06:00,2011-01-17 11:01:00,22,9,6620.48,4,5,5,14,VIP
12627,4478.53,7,2752,2011-11-29 12:07:00,2011-07-22 13:59:00,10,7,4478.53,5,5,5,15,VIP
12628,786.46,3,448,2011-12-05 13:15:00,2011-10-06 09:28:00,3,3,786.46,5,3,3,11,Loyal
12630,1270.88,2,548,2011-11-30 10:48:00,2011-10-27 10:41:00,9,2,1270.88,5,2,4,11,Loyal
12631,640.5,1,236,2011-10-13 13:53:00,2011-10-13 13:53:00,56,1,640.5,3,1,3,7,Potential Loyal
12633,2163.98,4,1162,2011-10-12 11:40:00,2011-02-25 08:44:00,58,4,2163.98,3,4,5,12,Loyal
12635,1689.18,2,1172,2011-09-11 11:04:00,2011-07-08 08:43:00,89,2,1689.18,2,2,4,8,Potential Loyal
12637,6002.9,8,2994,2011-10-03 13:46:00,2011-01-20 10:47:00,66,8,6002.9,3,5,5,13,VIP
12638,671.69,1,577,2011-11-06 13:11:00,2011-11-06 13:11:00,32,1,671.69,4,1,3,8,Potential Loyal
12639,486.1,1,201,2011-04-15 12:48:00,2011-04-15 12:48:00,238,1,486.1,1,1,2,4,Lost
12640,1174.58,3,311,2011-11-16 11:52:00,2011-09-19 12:01:00,23,3,1174.58,4,3,4,11,Loyal
12641,185.9,1,72,2011-08-16 13:26:00,2011-08-16 13:26:00,114,1,185.9,2,1,1,4,Lost
12642,1013.26,3,552,2011-11-14 15:03:00,2011-08-24 09:23:00,24,3,1013.26,4,3,4,11,Loyal
12643,3344.64,6,1808,2011-08-03 12:56:00,2011-01-11 11:48:00,127,6,3344.64,2,5,5,12,Loyal
12644,477.91,1,325,2011-08-02 10:33:00,2011-08-02 10:33:00,129,1,477.91,2,1,2,5,At Risk
12645,1775.18,4,1084,2011-11-06 12:38:00,2011-01-27 13:08:00,33,4,1775.18,3,4,4,11,Loyal
12646,1346.97,2,897,2011-12-05 10:14:00,2011-10-21 12:52:00,4,2,1346.97,5,2,4,11,Loyal
12647,3722.82,12,1431,2011-11-17 12:56:00,2010-12-05 14:02:00,21,12,3722.82,4,5,5,14,VIP
12648,318.05,1,160,2011-07-08 11:55:00,2011-07-08 11:55:00,154,1,318.05,2,1,2,5,At Risk
12649,623.51,3,586,2011-08-24 14:41:00,2011-05-11 14:37:00,106,3,623.51,2,3,3,8,Potential Loyal
12650,314.44,1,254,2011-12-06 16:34:00,2011-12-06 16:34:00,2,1,314.44,5,1,2,8,Potential Loyal
12651,114.0,1,78,2011-01-09 12:46:00,2011-01-09 12:46:00,334,1,114.0,1,1,1,3,Lost
12652,919.98,1,505,2011-01-12 15:00:00,2011-01-12 15:00:00,330,1,919.98,1,1,3,5,At Risk
12653,2209.85,2,919,2011-07-14 10:41:00,2011-02-16 10:53:00,148,2,2209.85,2,2,5,9,Potential Loyal
12654,601.98,5,264,2011-11-29 10:10:00,2011-02-17 13:16:00,10,5,601.98,5,4,3,12,Loyal
12656,4051.17,5,1723,2011-11-22 13:42:00,2011-04-20 09:20:00,16,5,4051.17,4,4,5,13,VIP
12657,1643.18,4,1044,2011-11-28 15:47:00,2011-09-22 11:40:00,10,4,1643.18,5,4,4,13,VIP
12658,686.05,1,320,2011-11-21 10:22:00,2011-11-21 10:22:00,18,1,686.05,4,1,3,8,Potential Loyal
12659,91.68,1,105,2011-11-10 11:53:00,2011-11-10 11:53:00,29,1,91.68,4,1,1,6,At Risk
12660,245.1,1,127,2011-11-28 13:26:00,2011-11-28 13:26:00,10,1,245.1,5,1,1,7,Potential Loyal
12662,3849.78,11,2058,2011-12-09 11:59:00,2010-12-01 13:04:00,0,11,3849.78,5,5,5,15,VIP
12664,4881.88,9,1203,2011-12-01 17:07:00,2011-01-21 11:42:00,7,9,4881.88,5,5,5,15,VIP
12665,63.0,1,37,2011-01-19 08:34:00,2011-01-19 08:34:00,324,1,63.0,1,1,1,3,Lost
12667,620.13,1,395,2011-10-12 17:00:00,2011-10-12 17:00:00,57,1,620.13,3,1,3,7,Potential Loyal
12668,3807.15,4,1634,2011-11-28 10:56:00,2010-12-19 12:46:00,11,4,3807.15,5,4,5,14,VIP
12669,2744.0299999999997,3,1115,2011-07-12 09:54:00,2011-03-28 10:15:00,150,3,2744.0299999999997,2,3,5,10,Loyal
12670,2996.05,5,1397,2011-11-29 15:23:00,2011-04-21 10:16:00,9,5,2996.05,5,4,5,14,VIP
12672,225.89999999999998,1,78,2011-01-14 09:20:00,2011-01-14 09:20:00,329,1,225.89999999999998,1,1,1,3,Lost
12673,610.52,2,351,2011-12-04 13:55:00,2011-01-17 11:46:00,4,2,610.52,5,2,3,10,Loyal
12674,1970.6,4,1133,2011-11-01 12:12:00,2011-05-16 09:10:00,38,4,1970.6,3,4,4,11,Loyal
12676,1331.39,6,670,2011-11-15 12:25:00,2011-02-01 15:41:00,24,6,1331.39,4,5,4,13,VIP
12678,17628.46,12,10923,2011-10-28 13:04:00,2010-12-21 11:00:00,41,12,17628.46,3,5,5,13,VIP
12679,1113.02,4,554,2011-10-12 12:30:00,2011-03-01 12:26:00,58,4,1113.02,3,4,4,11,Loyal
12680,862.81,4,443,2011-12-09 12:50:00,2011-08-18 15:44:00,0,4,862.81,5,4,3,12,Loyal
12681,13787.54,22,7536,2011-11-25 11:33:00,2010-12-07 10:08:00,14,22,13787.54,4,5,5,14,VIP
12682,12279.82,31,5555,2011-12-06 10:00:00,2010-12-03 13:59:00,3,31,12279.82,5,5,5,15,VIP
12683,8476.57,15,4987,2011-12-05 16:31:00,2010-12-09 10:37:00,3,15,8476.57,5,5,5,15,VIP
12684,2283.63,7,1985,2011-12-02 09:53:00,2011-05-10 12:55:00,7,7,2283.63,5,5,5,15,VIP
12685,2863.08,6,1523,2011-11-11 13:46:00,2011-09-07 10:28:00,27,6,2863.08,4,5,5,14,VIP
12686,89.14,1,107,2010-12-03 09:51:00,2010-12-03 09:51:00,371,1,89.14,1,1,1,3,Lost
12688,4873.8099999999995,1,3028,2011-08-18 08:49:00,2011-08-18 08:49:00,113,1,4873.8099999999995,2,1,5,8,Potential Loyal
12689,1247.61,2,628,2011-11-14 08:31:00,2011-08-04 10:04:00,25,2,1247.61,4,2,4,10,Loyal
12690,389.01,1,106,2011-05-18 09:09:00,2011-05-18 09:09:00,205,1,389.01,1,1,2,4,Lost
12691,1035.8,6,394,2011-11-11 16:49:00,2010-12-17 14:46:00,27,6,1035.8,4,5,4,13,VIP
12693,855.91,4,255,2011-08-04 17:51:00,2011-01-24 12:58:00,126,4,855.91,2,4,3,9,Potential Loyal
12694,869.67,2,509,2011-09-30 13:06:00,2011-06-09 17:48:00,69,2,869.67,3,2,3,8,Potential Loyal
12695,582.1,4,220,2011-12-02 13:22:00,2011-05-13 13:15:00,6,4,582.1,5,4,3,12,Loyal
12697,957.59,3,508,2011-11-11 08:47:00,2011-06-23 15:44:00,28,3,957.59,4,3,4,11,Loyal
12700,4939.99,4,2967,2011-12-02 10:47:00,2011-05-08 16:10:00,7,4,4939.99,5,4,5,14,VIP
12701,797.71,2,678,2011-09-21 10:47:00,2011-04-11 13:02:00,79,2,797.71,2,2,3,7,Potential Loyal
12702,219.0,1,53,2011-11-20 10:36:00,2011-11-20 10:36:00,19,1,219.0,4,1,1,6,At Risk
12703,283.55,1,164,2011-09-29 17:52:00,2011-09-29 17:52:00,70,1,283.55,3,1,2,6,At Risk
12704,2340.84,8,1006,2011-12-02 13:15:00,2011-06-23 10:20:00,6,8,2340.84,5,5,5,15,VIP
12705,6868.29,9,3997,2011-11-24 13:17:00,2010-12-17 15:58:00,14,9,6868.29,4,5,5,14,VIP
12707,603.42,1,256,2011-02-21 08:38:00,2011-02-21 08:38:00,291,1,603.42,1,1,3,5,At Risk
12708,2712.91,10,1307,2011-11-10 09:52:00,2010-12-06 10:43:00,29,10,2712.91,4,5,5,14,VIP
12709,9706.52,15,3912,2011-11-24 15:38:00,2010-12-08 09:49:00,14,15,9706.52,4,5,5,14,VIP
12710,1149.02,3,851,2011-09-04 12:00:00,2011-05-22 14:05:00,96,3,1149.02,2,3,4,9,Potential Loyal
12712,4396.13,13,1062,2011-11-11 08:19:00,2010-12-03 14:30:00,28,13,4396.13,4,5,5,14,VIP
12713,848.55,1,508,2011-12-09 12:16:00,2011-12-09 12:16:00,0,1,848.55,5,1,3,9,Potential Loyal
12714,4708.86,5,3069,2011-11-30 15:43:00,2011-02-18 10:53:00,8,5,4708.86,5,4,5,14,VIP
12715,343.36,1,192,2011-08-25 15:22:00,2011-08-25 15:22:00,105,1,343.36,2,1,2,5,At Risk
12716,1053.49,2,708,2011-12-06 08:55:00,2011-07-29 13:28:00,3,2,1053.49,5,2,4,11,Loyal
12717,1030.98,2,506,2011-07-11 14:47:00,2011-04-08 10:32:00,150,2,1030.98,2,2,4,8,Potential Loyal
12718,238.25,1,203,2011-09-29 16:38:00,2011-09-29 16:38:00,70,1,238.25,3,1,1,5,At Risk
12719,644.95,2,374,2011-12-04 13:45:00,2011-10-05 14:50:00,4,2,644.95,5,2,3,10,Loyal
12720,5781.73,25,4672,2011-12-07 08:03:00,2010-12-05 15:21:00,2,25,5781.73,5,5,5,15,VIP
12721,2656.13,6,1959,2011-11-08 12:13:00,2010-12-20 11:38:00,31,6,2656.13,4,5,5,14,VIP
12722,997.63,4,566,2011-09-15 14:50:00,2011-07-12 11:55:00,84,4,997.63,2,4,4,10,Loyal
12723,725.07,5,434,2011-12-06 10:19:00,2011-10-05 15:52:00,3,5,725.07,5,4,3,12,Loyal
12724,1031.41,4,445,2011-12-04 16:02:00,2011-01-11 15:00:00,4,4,1031.41,5,4,4,13,VIP
12725,427.8,1,164,2010-12-03 15:45:00,2010-12-03 15:45:00,370,1,427.8,1,1,2,4,Lost
12726,2609.1,7,3143,2011-11-11 13:35:00,2010-12-17 12:56:00,27,7,2609.1,4,5,5,14,VIP
12727,3980.7,7,2098,2011-11-29 11:46:00,2011-01-23 15:17:00,10,7,3980.7,5,5,5,15,VIP
12728,836.33,4,419,2011-09-29 15:31:00,2011-01-11 13:31:00,70,4,836.33,3,4,3,10,Loyal
12729,453.01,1,233,2011-08-18 11:40:00,2011-08-18 11:40:00,113,1,453.01,2,1,2,5,At Risk
12731,18895.91,12,8437,2011-11-16 11:59:00,2010-12-10 10:56:00,23,12,18895.91,4,5,5,14,VIP
12732,236.26000000000002,1,111,2011-06-13 11:33:00,2011-06-13 11:33:00,179,1,236.26000000000002,1,1,1,3,Lost
12733,383.95,1,137,2011-04-19 16:19:00,2011-04-19 16:19:00,233,1,383.95,1,1,2,4,Lost
12734,110.39999999999999,1,88,2010-12-22 12:47:00,2010-12-22 12:47:00,352,1,110.39999999999999,1,1,1,3,Lost
12735,779.5699999999999,2,368,2011-01-28 13:37:00,2011-01-06 14:26:00,314,2,779.5699999999999,1,2,3,6,At Risk
12736,234.0,1,173,2011-01-11 07:57:00,2011-01-11 07:57:00,332,1,234.0,1,1,1,3,Lost
12738,155.35,1,148,2010-12-02 18:27:00,2010-12-02 18:27:00,371,1,155.35,1,1,1,3,Lost
12739,1013.04,2,486,2011-09-22 13:00:00,2011-09-01 17:45:00,77,2,1013.04,2,2,4,8,Potential Loyal
12740,427.6,1,342,2011-10-07 10:44:00,2011-10-07 10:44:00,63,1,427.6,3,1,2,6,At Risk
12743,540.13,2,315,2011-07-28 16:21:00,2011-07-28 16:06:00,133,2,540.13,2,2,3,7,Potential Loyal
12744,21279.29,7,5241,2011-10-19 11:18:00,2011-01-25 13:26:00,51,7,21279.29,3,5,5,13,VIP
12747,4196.01,11,1275,2011-12-07 14:34:00,2010-12-05 15:38:00,1,11,4196.01,5,5,5,15,VIP
12748,33053.19,209,25287,2011-12-09 12:20:00,2010-12-01 12:48:00,0,209,33053.19,5,5,5,15,VIP
12749,4090.88,5,1471,2011-12-06 09:56:00,2011-05-10 15:25:00,3,5,4090.88,5,4,5,14,VIP
12750,275.88,1,137,2011-08-03 09:13:00,2011-08-03 09:13:00,128,1,275.88,2,1,2,5,At Risk
12752,4366.78,1,2262,2011-09-19 13:32:00,2011-09-19 13:32:00,80,1,4366.78,2,1,5,8,Potential Loyal
12753,21429.39,6,11421,2011-11-17 10:52:00,2010-12-12 11:44:00,22,6,21429.39,4,5,5,14,VIP
12754,3010.74,3,6481,2011-04-18 09:00:00,2011-02-04 10:31:00,235,3,3010.74,1,3,5,9,Potential Loyal
12755,3811.95,2,1491,2011-03-04 12:42:00,2010-12-09 10:44:00,280,2,3811.95,1,2,5,8,Potential Loyal
12756,112.07999999999998,1,144,2011-09-14 09:31:00,2011-09-14 09:31:00,86,1,112.07999999999998,2,1,1,4,Lost
12757,7834.650000000001,13,2395,2011-11-24 12:30:00,2011-05-12 19:01:00,15,13,7834.650000000001,4,5,5,14,VIP
12758,2791.59,2,2135,2011-08-15 10:22:00,2011-03-08 12:05:00,116,2,2791.59,2,2,5,9,Potential Loyal
12759,1531.44,3,902,2011-10-18 14:49:00,2011-03-09 08:09:00,51,3,1531.44,3,3,4,10,Loyal
12762,1898.52,2,1227,2011-12-02 10:23:00,2011-11-14 14:23:00,7,2,1898.52,5,2,4,11,Loyal
12763,494.08,2,316,2011-07-24 14:12:00,2010-12-05 15:46:00,137,2,494.08,2,2,3,7,Potential Loyal
12764,1693.88,1,386,2011-01-27 10:19:00,2011-01-27 10:19:00,316,1,1693.88,1,1,4,6,At Risk
12766,6989.63,7,3646,2011-12-06 08:46:00,2010-12-08 13:53:00,3,7,6989.63,5,5,5,15,VIP
12769,1143.6,1,356,2011-04-15 10:25:00,2011-04-15 10:25:00,238,1,1143.6,1,1,4,6,At Risk
12770,1351.45,1,743,2011-05-13 09:33:00,2011-05-13 09:33:00,210,1,1351.45,1,1,4,6,At Risk
12772,892.47,1,556,2011-10-11 09:19:00,2011-10-11 09:19:00,59,1,892.47,3,1,3,7,Potential Loyal
12775,1386.04,5,877,2011-11-22 16:33:00,2011-02-01 13:45:00,16,5,1386.04,4,4,4,12,Loyal
12778,822.23,6,825,2011-11-20 11:30:00,2011-01-31 14:35:00,19,6,822.23,4,5,3,12,Loyal
12779,3981.36,8,2024,2011-11-02 11:43:00,2010-12-03 13:40:00,37,8,3981.36,3,5,5,13,VIP
12781,826.74,2,671,2011-10-07 10:37:00,2011-02-28 08:43:00,63,2,826.74,3,2,3,8,Potential Loyal
12782,2330.92,5,1086,2011-12-05 09:16:00,2010-12-17 11:30:00,4,5,2330.92,5,4,5,14,VIP
12783,2225.91,6,624,2011-12-07 15:56:00,2011-09-25 15:35:00,1,6,2225.91,5,5,5,15,VIP
12784,532.8199999999999,2,280,2011-11-30 15:38:00,2011-11-24 12:53:00,8,2,532.8199999999999,5,2,3,10,Loyal
12785,311.95,1,131,2010-12-10 13:48:00,2010-12-10 13:48:00,363,1,311.95,1,1,2,4,Lost
12787,463.66,3,261,2011-11-30 08:44:00,2011-05-31 09:36:00,9,3,463.66,5,3,2,10,Loyal
12789,91.85,1,4,2011-10-05 13:34:00,2011-10-05 13:34:00,64,1,91.85,3,1,1,5,At Risk
12790,324.92,1,166,2011-05-31 14:14:00,2011-05-31 14:14:00,191,1,324.92,1,1,2,4,Lost
12791,192.60000000000002,1,97,2010-12-01 11:27:00,2010-12-01 11:27:00,373,1,192.60000000000002,1,1,1,3,Lost
12792,400.53999999999996,1,217,2011-03-28 11:36:00,2011-03-28 11:36:00,256,1,400.53999999999996,1,1,2,4,Lost
12793,545.48,2,295,2011-01-09 12:12:00,2010-12-03 15:14:00,334,2,545.48,1,2,3,6,At Risk
12794,860.41,2,592,2011-10-17 14:54:00,2011-09-02 12:01:00,52,2,860.41,3,2,3,8,Potential Loyal
12795,430.48,1,68,2011-11-21 10:27:00,2011-11-21 10:27:00,18,1,430.48,4,1,2,7,Potential Loyal
12797,254.03,1,118,2010-12-09 10:55:00,2010-12-09 10:55:00,365,1,254.03,1,1,2,4,Lost
12798,6977.04,3,5256,2011-11-29 15:52:00,2011-06-22 10:11:00,9,3,6977.04,5,3,5,13,VIP
12802,427.58,1,314,2011-06-06 09:36:00,2011-06-06 09:36:00,186,1,427.58,1,1,2,4,Lost
12808,483.65000000000003,3,188,2011-11-03 10:05:00,2010-12-06 10:27:00,36,3,483.65000000000003,3,3,2,8,Potential Loyal
12809,489.31,1,220,2011-06-15 10:51:00,2011-06-15 10:51:00,177,1,489.31,2,1,3,6,At Risk
12811,514.85,3,230,2011-03-24 09:42:00,2011-02-28 15:39:00,260,3,514.85,1,3,3,7,Potential Loyal
12812,229.64000000000001,1,164,2011-10-26 09:54:00,2011-10-26 09:54:00,44,1,229.64000000000001,3,1,1,5,At Risk
12814,125.92,1,49,2011-08-30 12:11:00,2011-08-30 12:11:00,101,1,125.92,2,1,1,4,Lost
12815,1063.46,2,379,2011-07-15 10:21:00,2011-05-25 13:34:00,147,2,1063.46,2,2,4,8,Potential Loyal
12816,572.2,2,128,2011-09-05 12:41:00,2011-06-16 13:24:00,95,2,572.2,2,2,3,7,Potential Loyal
12817,166.04,1,53,2011-03-03 16:28:00,2011-03-03 16:28:00,280,1,166.04,1,1,1,3,Lost
12818,1542.08,1,929,2011-03-23 12:06:00,2011-03-23 12:06:00,261,1,1542.08,1,1,4,6,At Risk
12820,942.34,4,722,2011-12-06 15:12:00,2011-01-17 12:34:00,2,4,942.34,5,4,4,13,VIP
12821,92.72,1,70,2011-05-09 15:51:00,2011-05-09 15:51:00,213,1,92.72,1,1,1,3,Lost
12822,948.88,2,550,2011-09-30 10:04:00,2011-09-13 13:46:00,70,2,948.88,3,2,4,9,Potential Loyal
12823,1759.5,5,230,2011-09-26 07:35:00,2011-02-16 12:15:00,74,5,1759.5,2,4,4,10,Loyal
12824,397.12,1,232,2011-10-11 12:49:00,2011-10-11 12:49:00,59,1,397.12,3,1,2,6,At Risk
12826,1474.72,7,1058,2011-12-07 10:25:00,2010-12-09 15:21:00,2,7,1474.72,5,5,4,14,VIP
12827,430.15000000000003,3,197,2011-12-04 12:17:00,2011-10-26 15:44:00,5,3,430.15000000000003,5,3,2,10,Loyal
12828,1018.71,6,494,2011-12-07 08:45:00,2011-08-01 16:16:00,2,6,1018.71,5,5,4,14,VIP
12829,293.0,2,376,2011-01-07 11:13:00,2010-12-14 14:54:00,336,2,293.0,1,2,2,5,At Risk
12830,6814.64,6,9848,2011-11-02 11:54:00,2011-06-21 10:53:00,37,6,6814.64,3,5,5,13,VIP
12831,215.05,1,135,2011-03-22 13:02:00,2011-03-22 13:02:00,261,1,215.05,1,1,1,3,Lost
12832,383.03,2,195,2011-11-07 13:30:00,2011-09-02 13:48:00,31,2,383.03,4,2,2,8,Potential Loyal
12833,417.38,1,156,2011-07-17 13:46:00,2011-07-17 13:46:00,144,1,417.38,2,1,2,5,At Risk
12834,312.38,1,110,2011-03-02 09:49:00,2011-03-02 09:49:00,282,1,312.38,1,1,2,4,Lost
12836,2610.36,4,1062,2011-10-11 15:10:00,2011-02-01 11:19:00,58,4,2610.36,3,4,5,12,Loyal
12837,134.1,1,24,2011-06-19 16:07:00,2011-06-19 16:07:00,172,1,134.1,2,1,1,4,Lost
12838,671.95,2,355,2011-11-06 12:20:00,2010-12-01 11:57:00,33,2,671.95,3,2,3,8,Potential Loyal
12839,5591.42,14,3807,2011-12-07 12:33:00,2010-12-07 15:48:00,2,14,5591.42,5,5,5,15,VIP
12840,2726.77,4,1511,2011-07-19 09:29:00,2011-04-27 12:21:00,143,4,2726.77,2,4,5,11,Loyal
12841,3991.58,25,2720,2011-12-05 11:13:00,2010-12-03 10:43:00,4,25,3991.58,5,5,5,15,VIP
12842,1118.99,2,547,2011-09-30 15:33:00,2011-02-04 12:36:00,69,2,1118.99,3,2,4,9,Potential Loyal
12843,1702.26,8,781,2011-10-05 12:09:00,2011-03-20 14:38:00,65,8,1702.26,3,5,4,12,Loyal
12844,325.96000000000004,2,125,2011-11-10 13:31:00,2011-08-01 13:11:00,28,2,325.96000000000004,4,2,2,8,Potential Loyal
12845,354.09,4,204,2011-03-17 13:34:00,2011-02-22 14:10:00,266,4,354.09,1,4,2,7,Potential Loyal
12847,843.64,1,873,2011-11-17 13:16:00,2011-11-17 13:16:00,21,1,843.64,4,1,3,8,Potential Loyal
12849,1010.29,2,597,2011-11-08 13:41:00,2011-03-16 12:26:00,30,2,1010.29,4,2,4,10,Loyal
12851,131.81,1,106,2011-09-04 12:41:00,2011-09-04 12:41:00,96,1,131.81,2,1,1,4,Lost
12852,311.55,1,149,2011-02-18 08:47:00,2011-02-18 08:47:00,294,1,311.55,1,1,2,4,Lost
12853,1957.1000000000001,6,800,2011-07-28 11:29:00,2011-01-28 10:28:00,134,6,1957.1000000000001,2,5,4,11,Loyal
12854,1316.25,3,626,2011-09-22 12:15:00,2011-01-25 13:35:00,78,3,1316.25,2,3,4,9,Potential Loyal
12855,38.1,1,30,2010-12-02 09:37:00,2010-12-02 09:37:00,372,1,38.1,1,1,1,3,Lost
12856,2170.78,6,1076,2011-12-02 10:52:00,2011-10-07 12:38:00,7,6,2170.78,5,5,5,15,VIP
12857,1106.4,2,343,2011-05-13 10:20:00,2011-02-10 12:32:00,210,2,1106.4,1,2,4,7,Potential Loyal
12863,521.2,1,188,2011-10-18 14:15:00,2011-10-18 14:15:00,51,1,521.2,3,1,3,7,Potential Loyal
12864,147.12,1,216,2011-07-24 13:03:00,2011-07-24 13:03:00,137,1,147.12,2,1,1,4,Lost
12865,1568.23,2,925,2011-11-13 14:31:00,2011-08-08 10:11:00,25,2,1568.23,4,2,4,10,Loyal
12866,559.12,1,171,2011-03-01 14:11:00,2011-03-01 14:11:00,282,1,559.12,1,1,3,5,At Risk
12867,4009.34,7,4284,2011-11-13 15:30:00,2010-12-14 16:39:00,25,7,4009.34,4,5,5,14,VIP
12868,1607.0600000000002,6,928,2011-06-07 10:42:00,2010-12-01 12:50:00,185,6,1607.0600000000002,1,5,4,10,Loyal
12871,380.64,2,200,2011-09-16 15:07:00,2011-05-16 13:32:00,83,2,380.64,2,2,2,6,At Risk
12872,599.97,2,319,2011-01-17 10:52:00,2010-12-09 14:44:00,326,2,599.97,1,2,3,6,At Risk
12873,374.0,1,128,2011-03-02 14:58:00,2011-03-02 14:58:00,281,1,374.0,1,1,2,4,Lost
12875,343.2300000000001,2,2019,2011-07-19 15:30:00,2010-12-12 12:03:00,142,2,343.2300000000001,2,2,2,6,At Risk
12876,2218.02,2,1941,2011-10-13 12:26:00,2011-05-27 13:34:00,57,2,2218.02,3,2,5,10,Loyal
12877,1535.77,12,1178,2011-12-06 10:30:00,2010-12-16 12:23:00,3,12,1535.77,5,5,4,14,VIP
12878,854.99,2,547,2011-04-17 13:07:00,2011-03-18 14:02:00,235,2,854.99,1,2,3,6,At Risk
12879,573.22,3,370,2011-10-26 12:24:00,2011-09-09 12:11:00,44,3,573.22,3,3,3,9,Potential Loyal
12881,298.0,1,21,2011-03-09 11:44:00,2011-03-09 11:44:00,275,1,298.0,1,1,2,4,Lost
12882,1463.04,2,246,2011-11-30 16:18:00,2011-11-06 11:22:00,8,2,1463.04,5,2,4,11,Loyal
12883,703.47,4,196,2011-11-15 09:32:00,2011-09-11 15:18:00,24,4,703.47,4,4,3,11,Loyal
12884,309.05,1,43,2011-09-12 13:10:00,2011-09-12 13:10:00,87,1,309.05,2,1,2,5,At Risk
12885,1175.22,3,655,2011-10-07 13:40:00,2011-08-08 11:45:00,62,3,1175.22,3,3,4,10,Loyal
12886,1378.4,2,770,2011-10-03 10:09:00,2011-05-04 11:21:00,67,2,1378.4,3,2,4,9,Potential Loyal
12888,354.12,2,76,2011-05-09 16:02:00,2011-03-29 14:31:00,213,2,354.12,1,2,2,5,At Risk
12890,376.71999999999997,1,256,2011-11-15 17:26:00,2011-11-15 17:26:00,23,1,376.71999999999997,4,1,2,7,Potential Loyal
12891,331.0,3,950,2011-06-07 12:31:00,2011-02-20 11:28:00,185,3,331.0,1,3,2,6,At Risk
12893,176.55,1,90,2011-11-09 12:34:00,2011-11-09 12:34:00,30,1,176.55,4,1,1,6,At Risk
12895,372.8,2,210,2011-10-28 13:51:00,2011-09-14 08:35:00,41,2,372.8,3,2,2,7,Potential Loyal
12897,216.5,2,110,2011-05-19 12:13:00,2011-02-11 11:40:00,204,2,216.5,1,2,1,4,Lost
12901,17654.54,28,23075,2011-12-01 10:07:00,2011-03-14 10:41:00,8,28,17654.54,5,5,5,15,VIP
12902,138.68,1,66,2011-03-20 12:06:00,2011-03-20 12:06:00,264,1,138.68,1,1,1,3,Lost
12904,496.06,2,294,2011-11-21 14:34:00,2011-06-20 13:18:00,17,2,496.06,4,2,3,9,Potential Loyal
12906,2919.81,5,1749,2011-11-28 09:55:00,2011-09-22 15:03:00,11,5,2919.81,5,4,5,14,VIP
12908,750.0,2,1200,2011-06-16 15:39:00,2011-01-31 12:37:00,175,2,750.0,2,2,3,7,Potential Loyal
12909,2178.67,5,1280,2011-10-31 12:43:00,2011-03-31 12:51:00,39,5,2178.67,3,4,5,12,Loyal
12910,3075.04,8,1692,2011-11-16 14:28:00,2011-04-12 10:01:00,22,8,3075.04,4,5,5,14,VIP
12912,1662.3,5,670,2011-12-07 08:55:00,2011-10-30 11:35:00,2,5,1662.3,5,4,4,13,VIP
12913,2483.63,5,1419,2011-12-05 12:11:00,2010-12-06 16:36:00,4,5,2483.63,5,4,5,14,VIP
12915,363.65,2,93,2011-07-14 11:34:00,2010-12-02 12:33:00,148,2,363.65,2,2,2,6,At Risk
12916,2944.95,4,1083,2011-07-24 10:35:00,2011-01-23 10:43:00,138,4,2944.95,2,4,5,11,Loyal
12917,594.0,1,120,2011-08-03 16:42:00,2011-08-03 16:42:00,127,1,594.0,2,1,3,6,At Risk
12919,1335.19,6,673,2011-12-01 13:47:00,2011-06-23 09:22:00,7,6,1335.19,5,5,4,14,VIP
12920,162.78,1,128,2011-11-22 15:05:00,2011-11-22 15:05:00,16,1,162.78,4,1,1,6,At Risk
12921,16587.09,37,9526,2011-11-30 16:22:00,2010-12-01 15:06:00,8,37,16587.09,5,5,5,15,VIP
12922,405.38,1,370,2011-07-01 15:35:00,2011-07-01 15:35:00,160,1,405.38,2,1,2,5,At Risk
12923,172.82,1,68,2011-10-06 16:20:00,2011-10-06 16:20:00,63,1,172.82,3,1,1,5,At Risk
12924,933.7,4,481,2011-09-12 13:55:00,2011-01-16 11:49:00,87,4,933.7,2,4,4,10,Loyal
12925,694.05,2,541,2011-12-05 11:11:00,2011-09-26 11:05:00,4,2,694.05,5,2,3,10,Loyal
12928,2062.7000000000003,5,1472,2011-11-04 14:24:00,2010-12-15 15:45:00,34,5,2062.7000000000003,3,4,5,12,Loyal
12929,117.85,1,37,2011-02-01 12:08:00,2011-02-01 12:08:00,311,1,117.85,1,1,1,3,Lost
12930,415.8,2,252,2011-09-22 15:18:00,2011-06-21 13:25:00,77,2,415.8,2,2,2,6,At Risk
12931,42055.96,15,28004,2011-11-18 12:39:00,2010-12-17 09:45:00,21,15,42055.96,4,5,5,14,VIP
12933,607.53,3,499,2011-11-15 16:38:00,2011-03-01 11:30:00,23,3,607.53,4,3,3,10,Loyal
12935,2160.7,7,1853,2011-12-07 17:25:00,2011-01-24 13:58:00,1,7,2160.7,5,5,5,15,VIP
12936,1063.9,4,559,2011-11-22 17:32:00,2011-09-22 13:51:00,16,4,1063.9,4,4,4,12,Loyal
